alpha,I
-3.972,2.8
-3.978,2.8
-3.983,2.8
-3.988,2.8
-3.994,2.8
-3.999,2.8
-4.004,2.8
-4.009,2.8
-4.015,2.8
-4.02,2.8
-4.025,2.8
-4.031,2.8
-4.036,2.8
-4.041,2.8
-4.047,2.8
-4.052,2.8
-4.057,2.8
-4.063,2.8
-4.068,2.8
-4.073,2.4
-4.079,2.4
-4.084,2.4
-4.089,2.4
-4.095,2.4
-4.1,2.4
-4.105,2.4
-4.111,2.4
-4.116,2.4
-4.121,2.4
-4.127,2.4
-4.132,2.4
-4.137,2.4
-4.143,2.4
-4.148,2.4
-4.153,2.4
-4.158,2.4
-4.164,2.4
-4.169,2.4
-4.174,2.4
-4.18,2.4
-4.185,2.4
-4.19,2.4
-4.196,2.4
-4.201,2.4
-4.206,2.4
-4.212,2.4
-4.217,2.4
-4.222,2.4
-4.228,2.4
-4.233,2.4
-4.238,2.4
-4.244,2.4
-4.249,2.4
-4.254,2.4
-4.26,2
-4.265,2
-4.27,2
-4.275,2
-4.281,2
-4.286,2
-4.291,2
-4.297,2
-4.302,2
-4.307,2
-4.313,2
-4.318,2
-4.323,2
-4.329,2
-4.334,2
-4.339,2
-4.345,2
-4.35,2
-4.355,2
-4.361,2
-4.366,2
-4.371,2
-4.377,2
-4.382,2
-4.387,2
-4.392,2
-4.398,2
-4.403,2
-4.408,2
-4.414,2
-4.419,2
-4.424,1.6
-4.43,1.6
-4.435,1.6
-4.44,1.6
-4.446,1.6
-4.451,1.6
-4.456,1.6
-4.462,1.6
-4.467,1.6
-4.472,1.6
-4.478,1.6
-4.483,1.6
-4.488,1.6
-4.493,1.6
-4.499,1.6
-4.504,1.6
-4.509,1.6
-4.515,1.2
-4.52,1.2
-4.525,1.2
-4.531,1.2
-4.536,1.2
-4.541,1.6
-4.547,1.6
-4.552,1.6
-4.557,1.6
-4.563,1.6
-4.568,1.6
-4.573,1.6
-4.578,1.6
-4.584,1.6
-4.589,1.2
-4.594,1.2
-4.6,1.2
-4.605,1.2
-4.61,1.2
-4.616,1.2
-4.621,1.2
-4.626,1.2
-4.632,1.2
-4.637,1.2
-4.642,1.2
-4.648,1.6
-4.653,1.6
-4.658,1.6
-4.663,1.6
-4.669,1.2
-4.674,1.2
-4.679,1.2
-4.685,1.2
-4.69,1.2
-4.695,1.2
-4.701,1.2
-4.706,1.2
-4.711,1.2
-4.717,1.2
-4.722,1.2
-4.727,1.2
-4.733,1.2
-4.738,1.2
-4.743,1.2
-4.748,1.2
-4.754,1.2
-4.759,1.2
-4.764,1.2
-4.77,1.2
-4.775,1.2
-4.78,1.2
-4.786,1.2
-4.791,1.2
-4.796,1.2
-4.802,1.2
-4.807,1.2
-4.812,1.2
-4.818,1.2
-4.823,1.2
-4.828,1.2
-4.833,1.2
-4.839,1.2
-4.844,0.8
-4.849,0.8
-4.855,0.8
-4.86,0.8
-4.865,0.8
-4.871,0.8
-4.876,0.8
-4.881,0.8
-4.887,0.8
-4.892,0.8
-4.897,0.8
-4.902,0.8
-4.908,0.8
-4.913,0.8
-4.918,0.8
-4.924,0.8
-4.929,0.8
-4.934,0.8
-4.94,0.8
-4.945,0.8
-4.95,0.8
-4.956,0.8
-4.961,0.8
-4.966,0.8
-4.971,0.8
-4.977,0.8
-4.982,0.8
-4.987,0.8
-4.993,0.8
-4.998,0.8
-5.003,0.8
-5.009,0.8
-5.014,0.8
-5.019,0.8
-5.025,0.8
-5.03,0.8
-5.035,0.8
-5.04,0.8
-5.046,0.8
-5.051,0.8
-5.056,0.8
-5.062,0.8
-5.067,0.8
-5.072,0.8
-5.078,0.8
-5.083,0.8
-5.088,0.8
-5.094,0.8
-5.099,0.8
-5.104,0.8
-5.109,0.8
-5.115,0.8
-5.12,0.8
-5.125,0.8
-5.131,0.8
-5.136,0.8
-5.141,0.8
-5.147,0.8
-5.152,0.8
-5.157,0.8
-5.162,0.8
-5.168,0.8
-5.173,0.8
-5.178,0.8
-5.184,0.8
-5.189,0.8
-5.194,0.8
-5.2,0.8
-5.205,0.8
-5.21,0.8
-5.216,0.8
-5.221,0.8
-5.226,0.8
-5.231,0.8
-5.237,0.8
-5.242,0.8
-5.247,0.8
-5.253,0.8
-5.258,0.8
-5.263,0.8
-5.269,0.8
-5.274,0.8
-5.279,0.8
-5.284,0.8
-5.29,0.8
-5.295,0.8
-5.3,0.8
-5.306,0.8
-5.311,0.8
-5.316,0.8
-5.322,0.8
-5.327,0.8
-5.332,0.8
-5.337,0.8
-5.343,0.8
-5.348,0.8
-5.353,0.8
-5.359,0.8
-5.364,0.8
-5.369,0.8
-5.375,0.8
-5.38,0.8
-5.385,0.4
-5.39,0.4
-5.396,0.4
-5.401,0.4
-5.406,0.4
-5.412,0.4
-5.417,0.4
-5.422,0.4
-5.428,0.4
-5.433,0.4
-5.438,0.4
-5.443,0.4
-5.449,0.4
-5.454,0.4
